ISIT100	2025-11-20 09:17:00	0	1
ISIT100	2025-11-20 18:38:00	1	1
ISIT101	2025-11-20 08:58:00	0	1
ISIT101	2025-11-20 18:33:00	1	1
ISIT102	2025-11-20 09:16:00	0	1
ISIT102	2025-11-20 18:40:00	1	1
ISIT103	2025-11-20 08:38:00	0	1
ISIT103	2025-11-20 18:39:00	1	1
ISIT104	2025-11-20 08:53:00	0	1
ISIT104	2025-11-20 18:16:00	1	1
ISIT106	2025-11-20 08:43:00	0	1
ISIT106	2025-11-20 18:51:00	1	1
ISIT107	2025-11-20 08:42:00	0	1
ISIT107	2025-11-20 18:29:00	1	1
ISIT108	2025-11-20 08:30:00	0	1
ISIT108	2025-11-20 18:46:00	1	1
ISIT109	2025-11-20 08:47:00	0	1
ISIT109	2025-11-20 18:01:00	1	1
ISIT110	2025-11-20 09:02:00	0	1
ISIT110	2025-11-20 17:48:00	1	1
ISIT111	2025-11-20 08:30:00	0	1
ISIT111	2025-11-20 18:06:00	1	1
ISIT200	2025-11-20 08:57:00	0	1
ISIT200	2025-11-20 18:27:00	1	1
ISIT2001	2025-11-20 09:29:00	0	1
ISIT2001	2025-11-20 17:35:00	1	1
8	2025-11-21 09:04:00	0	1
8	2025-11-21 18:26:00	1	1
ISID105	2025-11-21 09:00:00	0	1
ISID105	2025-11-21 18:12:00	1	1
ISIT0022	2025-11-21 08:53:00	0	1
ISIT0022	2025-11-21 17:35:00	1	1
ISIT100	2025-11-21 08:34:00	0	1
ISIT100	2025-11-21 18:56:00	1	1
ISIT101	2025-11-21 08:39:00	0	1
ISIT101	2025-11-21 17:51:00	1	1
ISIT102	2025-11-21 09:26:00	0	1
ISIT102	2025-11-21 17:36:00	1	1
ISIT103	2025-11-21 08:45:00	0	1
ISIT103	2025-11-21 17:43:00	1	1
ISIT104	2025-11-21 09:30:00	0	1
ISIT104	2025-11-21 18:03:00	1	1
ISIT106	2025-11-21 08:35:00	0	1
ISIT106	2025-11-21 18:31:00	1	1
ISIT107	2025-11-21 09:19:00	0	1
ISIT107	2025-11-21 18:43:00	1	1
ISIT108	2025-11-21 08:31:00	0	1
ISIT108	2025-11-21 18:24:00	1	1
ISIT109	2025-11-21 09:09:00	0	1
ISIT109	2025-11-21 18:37:00	1	1
ISIT110	2025-11-21 09:22:00	0	1
ISIT110	2025-11-21 18:27:00	1	1
ISIT111	2025-11-21 08:55:00	0	1
ISIT111	2025-11-21 17:59:00	1	1
ISIT200	2025-11-21 09:27:00	0	1
ISIT200	2025-11-21 18:29:00	1	1
ISIT2001	2025-11-21 09:19:00	0	1
ISIT2001	2025-11-21 18:04:00	1	1
8	2025-11-22 08:59:00	0	1
8	2025-11-22 18:56:00	1	1
ISID105	2025-11-22 08:57:00	0	1
ISID105	2025-11-22 18:52:00	1	1
ISIT0022	2025-11-22 09:18:00	0	1
ISIT0022	2025-11-22 18:04:00	1	1
ISIT100	2025-11-22 08:48:00	0	1
ISIT100	2025-11-22 18:00:00	1	1
ISIT101	2025-11-22 08:32:00	0	1
ISIT101	2025-11-22 18:43:00	1	1
ISIT102	2025-11-22 09:26:00	0	1
ISIT102	2025-11-22 18:43:00	1	1
ISIT103	2025-11-22 09:09:00	0	1
ISIT103	2025-11-22 18:09:00	1	1
ISIT104	2025-11-22 09:22:00	0	1
ISIT104	2025-11-22 18:17:00	1	1
ISIT106	2025-11-22 09:26:00	0	1
ISIT106	2025-11-22 18:33:00	1	1
ISIT107	2025-11-22 09:11:00	0	1
ISIT107	2025-11-22 17:48:00	1	1
ISIT108	2025-11-22 09:03:00	0	1
ISIT108	2025-11-22 18:47:00	1	1
ISIT109	2025-11-22 09:15:00	0	1
ISIT109	2025-11-22 18:20:00	1	1
ISIT110	2025-11-22 09:06:00	0	1
ISIT110	2025-11-22 18:41:00	1	1
ISIT111	2025-11-22 08:34:00	0	1
ISIT111	2025-11-22 17:36:00	1	1
ISIT200	2025-11-22 08:49:00	0	1
ISIT200	2025-11-22 18:18:00	1	1
ISIT2001	2025-11-22 09:02:00	0	1
ISIT2001	2025-11-22 17:31:00	1	1
8	2025-11-23 08:49:00	0	1
8	2025-11-23 17:58:00	1	1
ISID105	2025-11-23 08:48:00	0	1
ISID105	2025-11-23 18:44:00	1	1
ISIT0022	2025-11-23 08:33:00	0	1
ISIT0022	2025-11-23 18:30:00	1	1
ISIT100	2025-11-23 08:39:00	0	1
ISIT100	2025-11-23 17:35:00	1	1
ISIT101	2025-11-23 08:41:00	0	1
ISIT101	2025-11-23 18:42:00	1	1
ISIT102	2025-11-23 09:10:00	0	1
ISIT102	2025-11-23 17:33:00	1	1
ISIT103	2025-11-23 09:15:00	0	1
ISIT103	2025-11-23 18:21:00	1	1
ISIT104	2025-11-23 09:29:00	0	1
ISIT104	2025-11-23 18:27:00	1	1
ISIT106	2025-11-23 09:17:00	0	1
ISIT106	2025-11-23 18:18:00	1	1
ISIT107	2025-11-23 08:45:00	0	1
ISIT107	2025-11-23 18:09:00	1	1
ISIT108	2025-11-23 08:52:00	0	1
ISIT108	2025-11-23 18:44:00	1	1
ISIT109	2025-11-23 09:10:00	0	1
ISIT109	2025-11-23 18:03:00	1	1
ISIT110	2025-11-23 08:50:00	0	1
ISIT110	2025-11-23 18:14:00	1	1
ISIT111	2025-11-23 09:07:00	0	1
ISIT111	2025-11-23 18:20:00	1	1
ISIT200	2025-11-23 09:16:00	0	1
ISIT200	2025-11-23 18:13:00	1	1
ISIT2001	2025-11-23 09:23:00	0	1
ISIT2001	2025-11-23 17:39:00	1	1
8	2025-11-24 08:56:00	0	1
8	2025-11-24 18:27:00	1	1
ISID105	2025-11-24 09:04:00	0	1
ISID105	2025-11-24 18:24:00	1	1
ISIT0022	2025-11-24 09:28:00	0	1
ISIT0022	2025-11-24 18:24:00	1	1
ISIT100	2025-11-24 09:22:00	0	1
ISIT100	2025-11-24 17:42:00	1	1
ISIT101	2025-11-24 09:11:00	0	1
ISIT101	2025-11-24 18:39:00	1	1
ISIT102	2025-11-24 08:30:00	0	1
ISIT102	2025-11-24 18:18:00	1	1
ISIT103	2025-11-24 09:29:00	0	1
ISIT103	2025-11-24 18:31:00	1	1
ISIT104	2025-11-24 08:36:00	0	1
ISIT104	2025-11-24 18:18:00	1	1
ISIT106	2025-11-24 08:46:00	0	1
ISIT106	2025-11-24 17:54:00	1	1
ISIT107	2025-11-24 08:59:00	0	1
ISIT107	2025-11-24 18:23:00	1	1
ISIT108	2025-11-24 08:30:00	0	1
ISIT108	2025-11-24 18:45:00	1	1
ISIT109	2025-11-24 08:35:00	0	1
ISIT109	2025-11-24 17:33:00	1	1
ISIT110	2025-11-24 08:58:00	0	1
ISIT110	2025-11-24 18:34:00	1	1
ISIT111	2025-11-24 09:22:00	0	1
ISIT111	2025-11-24 18:04:00	1	1
ISIT200	2025-11-24 09:18:00	0	1
ISIT200	2025-11-24 17:51:00	1	1
ISIT2001	2025-11-24 08:40:00	0	1
ISIT2001	2025-11-24 18:46:00	1	1
8	2025-11-25 09:27:00	0	1
8	2025-11-25 18:47:00	1	1
ISID105	2025-11-25 09:11:00	0	1
ISID105	2025-11-25 18:20:00	1	1
ISIT0022	2025-11-25 09:24:00	0	1
ISIT0022	2025-11-25 18:30:00	1	1
ISIT100	2025-11-25 09:27:00	0	1
ISIT100	2025-11-25 18:03:00	1	1
ISIT101	2025-11-25 08:32:00	0	1
ISIT101	2025-11-25 17:49:00	1	1
ISIT102	2025-11-25 08:43:00	0	1
ISIT102	2025-11-25 18:09:00	1	1
ISIT103	2025-11-25 08:37:00	0	1
ISIT103	2025-11-25 18:43:00	1	1
ISIT104	2025-11-25 08:39:00	0	1
ISIT104	2025-11-25 18:18:00	1	1
ISIT106	2025-11-25 09:27:00	0	1
ISIT106	2025-11-25 18:29:00	1	1
ISIT107	2025-11-25 09:29:00	0	1
ISIT107	2025-11-25 17:41:00	1	1
ISIT108	2025-11-25 09:08:00	0	1
ISIT108	2025-11-25 18:36:00	1	1
ISIT109	2025-11-25 08:54:00	0	1
ISIT109	2025-11-25 18:12:00	1	1
ISIT110	2025-11-25 08:38:00	0	1
ISIT110	2025-11-25 18:09:00	1	1
ISIT111	2025-11-25 09:12:00	0	1
ISIT111	2025-11-25 17:53:00	1	1
ISIT200	2025-11-25 08:30:00	0	1
ISIT200	2025-11-25 18:09:00	1	1
ISIT2001	2025-11-25 08:53:00	0	1
ISIT2001	2025-11-25 18:11:00	1	1
8	2025-11-26 09:16:00	0	1
8	2025-11-26 18:12:00	1	1
ISID105	2025-11-26 08:40:00	0	1
ISID105	2025-11-26 18:13:00	1	1
ISIT0022	2025-11-26 09:13:00	0	1
ISIT0022	2025-11-26 18:46:00	1	1
ISIT100	2025-11-26 08:53:00	0	1
ISIT100	2025-11-26 18:01:00	1	1
ISIT101	2025-11-26 09:11:00	0	1
ISIT101	2025-11-26 18:50:00	1	1
ISIT102	2025-11-26 09:16:00	0	1
ISIT102	2025-11-26 18:20:00	1	1
ISIT103	2025-11-26 08:51:00	0	1
ISIT103	2025-11-26 18:32:00	1	1
ISIT104	2025-11-26 08:52:00	0	1
ISIT104	2025-11-26 18:46:00	1	1
ISIT106	2025-11-26 08:57:00	0	1
ISIT106	2025-11-26 17:50:00	1	1
ISIT107	2025-11-26 08:53:00	0	1
ISIT107	2025-11-26 18:39:00	1	1
ISIT108	2025-11-26 09:22:00	0	1
ISIT108	2025-11-26 18:08:00	1	1
ISIT109	2025-11-26 09:07:00	0	1
ISIT109	2025-11-26 18:07:00	1	1
ISIT110	2025-11-26 09:23:00	0	1
ISIT110	2025-11-26 17:54:00	1	1
ISIT111	2025-11-26 08:47:00	0	1
ISIT111	2025-11-26 17:40:00	1	1
ISIT200	2025-11-26 09:07:00	0	1
ISIT200	2025-11-26 18:29:00	1	1
ISIT2001	2025-11-26 09:11:00	0	1
ISIT2001	2025-11-26 17:54:00	1	1
8	2025-11-27 08:54:00	0	1
8	2025-11-27 18:10:00	1	1
ISID105	2025-11-27 09:29:00	0	1
ISID105	2025-11-27 17:48:00	1	1
ISIT0022	2025-11-27 09:12:00	0	1
ISIT0022	2025-11-27 18:19:00	1	1
ISIT100	2025-11-27 09:01:00	0	1
ISIT100	2025-11-27 18:22:00	1	1
ISIT101	2025-11-27 08:41:00	0	1
ISIT101	2025-11-27 17:52:00	1	1
ISIT102	2025-11-27 09:15:00	0	1
ISIT102	2025-11-27 18:41:00	1	1
ISIT103	2025-11-27 08:40:00	0	1
ISIT103	2025-11-27 18:52:00	1	1
ISIT104	2025-11-27 08:53:00	0	1
ISIT104	2025-11-27 18:31:00	1	1
ISIT106	2025-11-27 08:32:00	0	1
ISIT106	2025-11-27 17:54:00	1	1
ISIT107	2025-11-27 08:43:00	0	1
ISIT107	2025-11-27 18:00:00	1	1
ISIT108	2025-11-27 09:16:00	0	1
ISIT108	2025-11-27 18:57:00	1	1
ISIT109	2025-11-27 09:23:00	0	1
ISIT109	2025-11-27 18:26:00	1	1
ISIT110	2025-11-27 08:37:00	0	1
ISIT110	2025-11-27 18:47:00	1	1
ISIT111	2025-11-27 08:54:00	0	1
ISIT111	2025-11-27 18:34:00	1	1
ISIT200	2025-11-27 08:55:00	0	1
ISIT200	2025-11-27 18:33:00	1	1
ISIT2001	2025-11-27 09:11:00	0	1
ISIT2001	2025-11-27 18:37:00	1	1
8	2025-11-28 08:46:00	0	1
8	2025-11-28 18:38:00	1	1
ISID105	2025-11-28 09:20:00	0	1
ISID105	2025-11-28 18:15:00	1	1
ISIT0022	2025-11-28 09:10:00	0	1
ISIT0022	2025-11-28 17:44:00	1	1
ISIT100	2025-11-28 08:46:00	0	1
ISIT100	2025-11-28 18:53:00	1	1
ISIT101	2025-11-28 09:13:00	0	1
ISIT101	2025-11-28 18:40:00	1	1
ISIT102	2025-11-28 09:09:00	0	1
ISIT102	2025-11-28 18:53:00	1	1
ISIT103	2025-11-28 08:58:00	0	1
ISIT103	2025-11-28 18:27:00	1	1
ISIT104	2025-11-28 09:07:00	0	1
ISIT104	2025-11-28 17:46:00	1	1
ISIT106	2025-11-28 08:32:00	0	1
ISIT106	2025-11-28 17:38:00	1	1
ISIT107	2025-11-28 09:12:00	0	1
ISIT107	2025-11-28 18:46:00	1	1
ISIT108	2025-11-28 09:18:00	0	1
ISIT108	2025-11-28 18:11:00	1	1
ISIT109	2025-11-28 08:55:00	0	1
ISIT109	2025-11-28 17:50:00	1	1
ISIT110	2025-11-28 09:08:00	0	1
ISIT110	2025-11-28 18:36:00	1	1
ISIT111	2025-11-28 09:02:00	0	1
ISIT111	2025-11-28 17:55:00	1	1
ISIT200	2025-11-28 09:29:00	0	1
ISIT200	2025-11-28 17:45:00	1	1
ISIT2001	2025-11-28 09:00:00	0	1
ISIT2001	2025-11-28 18:53:00	1	1
8	2025-11-29 08:40:00	0	1
8	2025-11-29 18:28:00	1	1
ISID105	2025-11-29 08:51:00	0	1
ISID105	2025-11-29 18:23:00	1	1
ISIT0022	2025-11-29 08:53:00	0	1
ISIT0022	2025-11-29 18:26:00	1	1
ISIT100	2025-11-29 09:23:00	0	1
ISIT100	2025-11-29 18:52:00	1	1
ISIT101	2025-11-29 09:29:00	0	1
ISIT101	2025-11-29 18:37:00	1	1
ISIT102	2025-11-29 09:05:00	0	1
ISIT102	2025-11-29 18:33:00	1	1
ISIT103	2025-11-29 09:09:00	0	1
ISIT103	2025-11-29 18:16:00	1	1
ISIT104	2025-11-29 08:43:00	0	1
ISIT104	2025-11-29 18:46:00	1	1
ISIT106	2025-11-29 09:21:00	0	1
ISIT106	2025-11-29 18:41:00	1	1
ISIT107	2025-11-29 08:48:00	0	1
ISIT107	2025-11-29 18:19:00	1	1
ISIT108	2025-11-29 09:18:00	0	1
ISIT108	2025-11-29 18:16:00	1	1
ISIT109	2025-11-29 09:29:00	0	1
ISIT109	2025-11-29 18:05:00	1	1
ISIT110	2025-11-29 09:14:00	0	1
ISIT110	2025-11-29 18:08:00	1	1
ISIT111	2025-11-29 08:55:00	0	1
ISIT111	2025-11-29 18:20:00	1	1
ISIT200	2025-11-29 08:52:00	0	1
ISIT200	2025-11-29 18:02:00	1	1
ISIT2001	2025-11-29 09:26:00	0	1
ISIT2001	2025-11-29 18:53:00	1	1
8	2025-11-30 08:35:00	0	1
8	2025-11-30 18:36:00	1	1
ISID105	2025-11-30 09:21:00	0	1
ISID105	2025-11-30 17:47:00	1	1
ISIT0022	2025-11-30 08:58:00	0	1
ISIT0022	2025-11-30 17:54:00	1	1
ISIT100	2025-11-30 08:52:00	0	1
ISIT100	2025-11-30 18:08:00	1	1
ISIT101	2025-11-30 09:07:00	0	1
ISIT101	2025-11-30 18:28:00	1	1
ISIT102	2025-11-30 09:07:00	0	1
ISIT102	2025-11-30 17:39:00	1	1
ISIT103	2025-11-30 09:04:00	0	1
ISIT103	2025-11-30 18:33:00	1	1
ISIT104	2025-11-30 08:32:00	0	1
ISIT104	2025-11-30 18:09:00	1	1
ISIT106	2025-11-30 09:26:00	0	1
ISIT106	2025-11-30 18:19:00	1	1
ISIT107	2025-11-30 09:00:00	0	1
ISIT107	2025-11-30 17:43:00	1	1
ISIT108	2025-11-30 08:56:00	0	1
ISIT108	2025-11-30 17:33:00	1	1
ISIT109	2025-11-30 09:21:00	0	1
ISIT109	2025-11-30 18:12:00	1	1
ISIT110	2025-11-30 08:47:00	0	1
ISIT110	2025-11-30 18:12:00	1	1
ISIT111	2025-11-30 09:11:00	0	1
ISIT111	2025-11-30 18:09:00	1	1
ISIT200	2025-11-30 09:05:00	0	1
ISIT200	2025-11-30 18:37:00	1	1
ISIT2001	2025-11-30 08:33:00	0	1
ISIT2001	2025-11-30 17:41:00	1	1
